0.000000 	 175.000000
49.282565 	 179.435811
49.576284 	 179.469056
83.333532 	 187.453920
83.880362 	 187.547534
99.685018 	 187.591816
100.209014 	 187.624919
108.858684 	 186.693657
110.082918 	 186.717780
177.180695 	 197.872959
177.619010 	 197.929593
200.000000 	 200.000000
0.000000 	 175.000000
10.083757 	 175.293646
10.609107 	 175.335398
37.033462 	 175.686037
37.745494 	 175.743718
62.986249 	 179.424373
63.008599 	 179.427681
200.000000 	 200.000000
0.000000 	 175.000000
108.678953 	 193.739288
109.215423 	 193.803675
200.000000 	 200.000000
0.000000 	 175.000000
185.701439 	 200.804006
186.982573 	 200.850669
200.000000 	 200.000000
0.000000 	 175.000000
41.659540 	 183.305734
42.059222 	 183.366491
111.262093 	 192.418567
111.554632 	 192.450170
200.000000 	 200.000000
0.000000 	 175.000000
200.000000 	 200.000000
0.000000 	 175.000000
53.456534 	 178.055224
54.083484 	 178.120007
131.270260 	 186.463305
131.696376 	 186.528231
200.000000 	 200.000000
0.000000 	 175.000000
78.341957 	 181.071799
78.679827 	 181.111135
94.196541 	 185.149362
96.225450 	 185.260417
139.432343 	 189.091142
139.921443 	 189.156825
200.000000 	 200.000000
0.000000 	 175.000000
29.608709 	 174.148488
30.647955 	 174.212150
41.319925 	 174.582232
41.982204 	 174.646593
200.000000 	 200.000000
