200.000000 	 25.000000
183.233745 	 31.405279
179.244319 	 31.667487
162.490065 	 31.080674
160.252445 	 31.307510
131.496056 	 39.215640
129.373236 	 39.235010
120.665122 	 39.745395
118.106406 	 39.957173
81.658542 	 47.804388
80.923096 	 47.952390
0.000000 	 75.000000
200.000000 	 25.000000
136.840349 	 41.119805
135.988265 	 41.138326
118.618510 	 41.995657
116.725077 	 42.203254
0.000000 	 75.000000
200.000000 	 25.000000
132.893668 	 41.533808
131.324677 	 41.541263
120.318668 	 40.881141
118.816698 	 41.049385
119.812880 	 42.330300
112.998311 	 42.770731
0.000000 	 75.000000
200.000000 	 25.000000
32.046146 	 62.933642
30.783463 	 63.216468
0.000000 	 75.000000
200.000000 	 25.000000
0.000000 	 75.000000
200.000000 	 25.000000
38.320445 	 67.846621
37.514344 	 67.932101
0.000000 	 75.000000
200.000000 	 25.000000
191.241266 	 26.787936
187.659200 	 26.932891
90.576496 	 54.626286
89.197579 	 54.747061
0.000000 	 75.000000
200.000000 	 25.000000
189.166475 	 29.586651
185.780767 	 29.846118
5.087113 	 77.997206
-0.397859 	 76.663413
0.000000 	 75.000000
200.000000 	 25.000000
31.854635 	 64.736632
30.512917 	 64.888711
0.000000 	 75.000000
