183.233745 	 31.498202 	 5.444171
182.790476 	 31.631433 	 5.444171
182.347206 	 31.730929 	 5.444171
181.903937 	 31.798261 	 5.444171
181.460667 	 31.834441 	 5.444171
181.017397 	 31.839992 	 5.444171
180.574128 	 31.814994 	 5.444171
180.130858 	 31.759087 	 5.444171
179.687588 	 31.671444 	 5.444171
179.244319 	 31.550710 	 5.444171
162.490065 	 32.107314 	 5.296550
162.241440 	 31.952602 	 5.296550
161.992816 	 31.813288 	 5.296550
161.744192 	 31.688240 	 5.296550
161.495567 	 31.576535 	 5.296550
161.246943 	 31.477415 	 5.296550
160.998318 	 31.390253 	 5.296550
160.749694 	 31.314535 	 5.296550
160.501070 	 31.249836 	 5.296550
160.252445 	 31.195809 	 5.296550
131.496056 	 39.398504 	 4.176681
131.260187 	 39.411401 	 4.176681
131.024318 	 39.413528 	 4.176681
130.788449 	 39.404900 	 4.176681
130.552580 	 39.385462 	 4.176681
130.316711 	 39.355090 	 4.176681
130.080842 	 39.313590 	 4.176681
129.844973 	 39.260685 	 4.176681
129.609105 	 39.196009 	 4.176681
129.373236 	 39.119096 	 4.176681
120.665122 	 41.274041 	 4.021157
120.380820 	 41.001897 	 4.021157
120.096519 	 40.768347 	 4.021157
119.812217 	 40.566941 	 4.021157
119.527915 	 40.393230 	 4.021157
119.243613 	 40.244021 	 4.021157
118.959312 	 40.116950 	 4.021157
118.675010 	 40.010242 	 4.021157
118.390708 	 39.922550 	 4.021157
118.106406 	 39.852855 	 4.021157
81.658542 	 48.076161 	 3.253308
81.576826 	 48.041490 	 3.253308
81.495110 	 48.008807 	 3.253308
81.413394 	 47.978061 	 3.253308
81.331677 	 47.949209 	 3.253308
81.249961 	 47.922209 	 3.253308
81.168245 	 47.897026 	 3.253308
81.086529 	 47.873626 	 3.253308
81.004813 	 47.851978 	 3.253308
80.923096 	 47.832055 	 3.253308
136.840349 	 41.239995 	 3.566865
136.745673 	 41.228253 	 3.566865
136.650997 	 41.214494 	 3.566865
136.556321 	 41.198700 	 3.566865
136.461645 	 41.180849 	 3.566865
136.366969 	 41.160917 	 3.566865
136.272293 	 41.138876 	 3.566865
136.177617 	 41.114693 	 3.566865
136.082941 	 41.088334 	 3.566865
135.988265 	 41.059760 	 3.566865
118.618510 	 42.832130 	 4.465827
118.408128 	 42.706092 	 4.465827
118.197747 	 42.592403 	 4.465827
117.987365 	 42.490215 	 4.465827
117.776984 	 42.398831 	 4.465827
117.566603 	 42.317675 	 4.465827
117.356221 	 42.246268 	 4.465827
117.145840 	 42.184214 	 4.465827
116.935458 	 42.131186 	 4.465827
116.725077 	 42.086918 	 4.465827
132.893668 	 41.706871 	 5.094317
132.719336 	 41.692545 	 5.094317
132.545003 	 41.673161 	 5.094317
132.370671 	 41.648669 	 5.094317
132.196339 	 41.619009 	 5.094317
132.022007 	 41.584102 	 5.094317
131.847674 	 41.543855 	 5.094317
131.673342 	 41.498159 	 5.094317
131.499010 	 41.446885 	 5.094317
131.324677 	 41.389885 	 5.094317
120.318668 	 41.606711 	 3.361835
120.151782 	 41.500984 	 3.361835
119.984897 	 41.405428 	 3.361835
119.818011 	 41.319300 	 3.361835
119.651126 	 41.241988 	 3.361835
119.484240 	 41.172991 	 3.361835
119.317355 	 41.111891 	 3.361835
119.150469 	 41.058341 	 3.361835
118.983584 	 41.012055 	 3.361835
118.816698 	 40.972796 	 3.361835
119.812880 	 42.330300 	 5.416468
119.055706 	 42.540170 	 5.416468
118.298531 	 42.742463 	 5.416468
117.541357 	 42.909818 	 5.416468
116.784183 	 43.025217 	 5.416468
116.027008 	 43.078711 	 5.416468
115.269834 	 43.063953 	 5.416468
114.512660 	 42.975819 	 5.416468
113.755485 	 42.808922 	 5.416468
112.998311 	 42.556712 	 5.416468
32.046146 	 63.016693 	 4.420458
31.905848 	 62.978266 	 4.420458
31.765550 	 62.943845 	 4.420458
31.625252 	 62.913351 	 4.420458
31.484954 	 62.886717 	 4.420458
31.344655 	 62.863886 	 4.420458
31.204357 	 62.844809 	 4.420458
31.064059 	 62.829446 	 4.420458
30.923761 	 62.817766 	 4.420458
30.783463 	 62.809745 	 4.420458
38.320445 	 67.903804 	 3.504754
38.230878 	 67.883966 	 3.504754
38.141311 	 67.862200 	 3.504754
38.051744 	 67.838478 	 3.504754
37.962178 	 67.812768 	 3.504754
37.872611 	 67.785034 	 3.504754
37.783044 	 67.755237 	 3.504754
37.693477 	 67.723332 	 3.504754
37.603910 	 67.689272 	 3.504754
37.514344 	 67.653004 	 3.504754
191.241266 	 29.059675 	 4.961100
190.843259 	 28.595455 	 4.961100
190.445251 	 28.213775 	 4.961100
190.047244 	 27.894938 	 4.961100
189.649237 	 27.627085 	 4.961100
189.251229 	 27.402482 	 4.961100
188.853222 	 27.215813 	 4.961100
188.455214 	 27.063311 	 4.961100
188.057207 	 26.942262 	 4.961100
187.659200 	 26.850712 	 4.961100
90.576496 	 54.828905 	 5.807193
90.423283 	 54.804345 	 5.807193
90.270070 	 54.776181 	 5.807193
90.116857 	 54.744369 	 5.807193
89.963644 	 54.708855 	 5.807193
89.810431 	 54.669579 	 5.807193
89.657218 	 54.626474 	 5.807193
89.504005 	 54.579463 	 5.807193
89.350792 	 54.528461 	 5.807193
89.197579 	 54.473371 	 5.807193
189.166475 	 29.586651 	 4.029864
188.790285 	 29.728473 	 4.029864
188.414096 	 29.837302 	 4.029864
188.037906 	 29.915309 	 4.029864
187.661716 	 29.963936 	 4.029864
187.285526 	 29.984035 	 4.029864
186.909337 	 29.975947 	 4.029864
186.533147 	 29.939536 	 4.029864
186.156957 	 29.874174 	 4.029864
185.780767 	 29.778683 	 4.029864
5.087113 	 78.112562 	 5.862523
4.477672 	 77.966076 	 5.862523
3.868230 	 77.758348 	 5.862523
3.258789 	 77.483134 	 5.862523
2.649348 	 77.130764 	 5.862523
2.039906 	 76.685907 	 5.862523
1.430465 	 76.122640 	 5.862523
0.821024 	 75.391467 	 5.862523
0.211583 	 74.371963 	 5.862523
-0.397859 	 72.419496 	 5.862523
31.854635 	 64.809039 	 3.994996
31.705555 	 64.767742 	 3.994996
31.556476 	 64.731357 	 3.994996
31.407396 	 64.699773 	 3.994996
31.258316 	 64.672898 	 3.994996
31.109236 	 64.650657 	 3.994996
30.960157 	 64.632986 	 3.994996
30.811077 	 64.619837 	 3.994996
30.661997 	 64.611174 	 3.994996
30.512917 	 64.606974 	 3.994996
