200.000000 	 125.000000
198.086303 	 124.774110
193.116907 	 124.981040
30.683790 	 165.115859
28.745427 	 165.288202
21.019696 	 168.511064
16.833201 	 168.647011
0.000000 	 175.000000
200.000000 	 125.000000
159.374683 	 135.114156
156.927474 	 135.126191
120.263733 	 146.782477
119.137599 	 146.907036
51.926722 	 164.316838
51.025451 	 164.377460
0.000000 	 175.000000
200.000000 	 125.000000
0.000000 	 175.000000
200.000000 	 125.000000
155.534231 	 139.815969
154.704771 	 139.979360
91.454193 	 159.064043
90.728768 	 159.230887
81.573180 	 166.155881
77.831578 	 167.986005
33.720774 	 178.520512
31.788158 	 178.663565
0.000000 	 175.000000
200.000000 	 125.000000
0.000000 	 175.000000
200.000000 	 125.000000
104.308769 	 151.530236
103.377839 	 151.617033
52.929255 	 163.989733
51.608993 	 164.037694
22.675435 	 170.619614
18.398752 	 170.665133
0.000000 	 175.000000
200.000000 	 125.000000
0.000000 	 175.000000
200.000000 	 125.000000
182.681995 	 130.996067
179.667296 	 131.162386
143.271208 	 140.914048
141.726427 	 140.914482
123.643715 	 144.954267
121.367564 	 145.027135
75.689984 	 155.717931
73.845810 	 155.783585
0.000000 	 175.000000
200.000000 	 125.000000
155.722283 	 139.706517
154.189731 	 139.914408
147.443687 	 139.764729
144.847569 	 139.896573
0.000000 	 175.000000
